Indice,Voltagem
1063,1.61290
1064,1.27077
1065,0.29326
1066,0.24438
1067,1.02639
1068,1.61290
1069,1.31965
1070,0.58651
1071,0.14663
1072,0.78201
1073,1.56403
1074,1.27077
1075,0.34213
1076,0.29326
1077,1.12414
1078,1.61290
1079,1.07527
1080,0.19550
1081,0.39101
1082,1.27077
1083,1.56403
1084,0.63539
1085,0.19550
1086,0.97752
1087,1.61290
1088,1.31965
1089,0.48876
1090,0.14663
1091,0.73314
1092,1.61290
1093,1.46628
1094,0.48876
1095,0.19550
1096,0.87977
1097,1.61290
1098,1.22190
1099,0.39101
1100,0.19550
1101,1.02639
1102,1.66178
1103,1.17302
1104,0.24438
1105,0.43988
1106,1.36852
1107,1.56403
1108,0.97752
1109,0.24438
1110,0.29326
1111,1.27077
1112,1.56403
1113,0.87977
1114,0.14663
1115,0.48876
1116,1.36852
1117,1.51515
1118,0.78201
1119,0.14663
1120,0.63539
1121,1.41740
1122,1.56403
1123,0.78201
1124,0.14663
1125,0.58651
1126,1.46628
1127,1.31965
1128,0.48876
1129,0.14663
1130,0.73314
1131,1.41740
1132,1.46628
1133,0.58651
1134,0.14663
1135,0.53763
1136,1.36852
1137,1.51515
1138,0.68426
1139,0.14663
1140,0.83089
1141,1.56403
1142,1.36852
1143,0.48876
1144,0.14663
1145,0.83089
1146,1.61290
1147,1.27077
1148,0.34213
1149,0.19550
1150,1.17302
1151,1.61290
1152,1.31965
1153,0.43988
1154,0.19550
1155,0.97752
1156,1.56403
1157,1.17302
1158,0.34213
1159,0.29326
1160,0.87977
1161,1.56403
1162,1.36852
1163,0.53763
1164,0.19550
1165,0.87977
1166,1.56403
1167,1.41740
1168,0.39101
1169,0.34213
1170,1.36852
1171,1.51515
1172,0.73314
1173,0.19550
1174,0.43988
1175,1.27077
1176,1.56403
1177,0.87977
1178,0.19550
1179,0.73314
1180,1.51515
1181,1.27077
1182,0.48876
1183,0.19550
1184,0.83089
1185,1.51515
1186,1.36852
1187,0.53763
1188,0.19550
1189,0.83089
1190,1.56403
1191,1.31965
1192,0.83089
1193,0.14663
1194,0.83089
1195,1.61290
1196,1.27077
1197,0.53763
1198,0.19550
1199,0.63539
1200,1.41740
1201,1.56403
1202,0.73314
1203,0.19550
1204,0.48876
1205,1.46628
1206,1.41740
1207,0.68426
1208,0.14663
1209,0.63539
1210,1.56403
1211,1.36852
1212,0.48876
1213,0.19550
1214,0.97752
1215,1.61290
1216,1.12414
1217,0.43988
1218,0.24438
1219,0.87977
1220,1.56403
1221,1.17302
1222,0.29326
1223,0.34213
1224,0.97752
1225,1.56403
1226,1.22190
1227,0.39101
1228,0.19550
1229,0.83089
1230,1.51515
1231,1.41740
1232,0.43988
1233,0.24438
1234,1.07527
1235,1.61290
1236,1.07527
1237,0.53763
1238,0.14663
1239,0.83089
1240,1.56403
1241,1.36852
1242,0.48876
1243,0.24438
1244,0.87977
1245,1.56403
1246,1.27077
1247,0.39101
1248,0.29326
1249,1.07527
1250,1.61290
1251,1.12414
1252,0.24438
1253,0.29326
1254,1.12414
1255,1.61290
1256,1.07527
1257,0.29326
1258,0.34213
1259,1.22190
1260,1.56403
1261,0.68426
1262,0.19550
1263,0.63539
1264,1.41740
1265,1.56403
1266,0.73314
1267,0.14663
1268,0.73314
1269,1.51515
1270,1.41740
1271,0.63539
1272,0.19550
1273,0.68426
1274,1.46628
1275,1.31965
1276,0.34213
1277,0.34213
1278,1.07527
1279,1.61290
1280,1.17302
1281,0.34213
1282,0.29326
1283,1.07527
1284,1.61290
1285,1.12414
1286,0.43988
1287,0.19550
1288,0.87977
1289,1.56403
1290,1.31965
1291,0.48876
1292,0.19550
1293,0.97752
1294,1.61290
1295,1.27077
1296,0.48876
1297,0.19550
1298,0.78201
1299,1.56403
1300,1.22190
1301,0.43988
1302,0.19550
1303,0.83089
1304,1.61290
1305,1.17302
1306,0.34213
1307,0.24438
1308,1.07527
1309,1.61290
1310,1.17302
1311,0.39101
1312,0.19550
1313,1.12414
1314,1.61290
1315,1.02639
1316,0.29326
1317,0.39101
1318,1.27077
1319,1.56403
1320,0.87977
1321,0.19550
1322,0.24438
1323,1.27077
1324,1.61290
1325,0.78201
1326,0.19550
1327,0.48876
1328,1.31965
1329,1.56403
1330,0.78201
1331,0.19550
1332,0.48876
1333,1.46628
1334,1.46628
1335,0.68426
1336,0.19550
1337,0.43988
1338,1.31965
1339,1.56403
1340,0.83089
1341,0.19550
1342,0.58651
1343,1.31965
1344,1.61290
1345,0.92864
1346,0.24438
1347,0.58651
1348,1.46628
1349,1.46628
1350,0.58651
1351,0.14663
1352,0.73314
1353,1.56403
1354,1.36852
1355,0.48876
1356,0.19550
1357,1.07527
1358,1.61290
1359,1.07527
1360,0.29326
1361,0.39101
1362,1.27077
1363,1.61290
1364,1.07527
1365,0.34213
1366,0.29326
1367,0.92864
1368,1.66178
1369,1.17302
1370,0.39101
1371,0.19550
1372,0.97752
1373,1.61290
1374,1.07527
1375,0.29326
1376,0.19550
1377,0.87977
1378,1.56403
1379,1.36852
1380,0.34213
1381,0.24438
1382,0.97752
1383,1.61290
1384,0.68426
1385,0.14663
1386,0.68426
1387,1.51515
1388,1.27077
1389,0.34213
1390,0.24438
1391,1.17302
1392,1.61290
1393,1.12414
1394,0.29326
1395,0.34213
1396,1.41740
1397,1.56403
1398,0.78201
1399,0.14663
1400,0.48876
1401,1.36852
1402,1.56403
1403,0.68426
1404,0.14663
1405,1.02639
1406,1.66178
1407,1.27077
1408,0.63539
1409,0.14663
1410,0.83089
1411,1.56403
1412,1.12414
1413,0.39101
1414,0.19550
1415,1.17302
1416,1.66178
1417,1.17302
1418,0.19550
1419,0.34213
1420,1.31965
1421,1.61290
1422,0.92864
1423,0.14663
1424,0.48876
1425,1.51515
1426,1.56403
1427,0.73314
1428,0.14663
1429,0.53763
1430,1.51515
1431,1.56403
1432,0.97752
1433,0.14663
1434,0.43988
1435,1.41740
1436,1.56403
1437,0.68426
1438,0.14663
1439,0.63539
1440,1.46628
1441,1.46628
1442,0.78201
1443,0.14663
1444,0.63539
1445,1.56403
1446,1.31965
1447,0.29326
1448,0.34213
1449,1.22190
1450,1.61290
1451,1.02639
1452,0.24438
1453,0.19550
1454,1.02639
1455,1.66178
1456,1.12414
1457,0.29326
1458,0.29326
1459,1.31965
1460,1.56403
1461,0.83089
1462,0.14663
1463,0.48876
1464,1.36852
1465,1.56403
1466,0.83089
1467,0.09775
1468,0.63539
1469,1.46628
1470,1.36852
1471,0.68426
1472,0.09775
1473,0.68426
1474,1.31965
1475,1.61290
1476,1.27077
1477,0.29326
1478,0.19550
1479,1.07527
1480,1.66178
1481,0.78201
1482,0.09775
1483,0.78201
1484,1.56403
1485,1.41740
1486,0.53763
1487,0.09775
1488,0.68426
1489,1.56403
1490,1.51515
1491,0.48876
1492,0.14663
1493,0.73314
1494,1.66178
1495,1.36852
1496,0.48876
1497,0.19550
1498,1.22190
1499,1.66178
1500,1.07527
1501,0.24438
1502,0.24438
1503,1.22190
1504,1.61290
1505,0.92864
1506,0.14663
1507,0.43988
1508,1.56403
1509,1.31965
1510,0.34213
1511,0.19550
1512,1.02639
1513,1.66178
1514,1.46628
1515,0.68426
1516,0.14663
1517,0.58651
1518,1.51515
1519,1.41740
1520,0.34213
1521,0.19550
1522,1.02639
1523,1.66178
1524,0.97752
1525,0.14663
1526,0.34213
1527,1.41740
1528,1.51515
1529,0.73314
1530,0.14663
1531,0.43988
1532,1.27077
1533,1.61290
1534,0.83089
1535,0.09775
1536,0.48876
1537,1.41740
1538,1.66178
1539,0.83089
1540,0.09775
1541,0.78201
1542,1.61290
1543,1.17302
1544,0.29326
1545,0.29326
1546,1.22190
1547,1.61290
1548,1.07527
1549,0.24438
1550,0.34213
1551,1.36852
1552,1.51515
1553,0.73314
1554,0.14663
1555,0.63539
1556,1.56403
1557,1.46628
1558,0.68426
1559,0.09775
1560,0.58651
1561,1.36852
1562,1.61290
1563,0.68426
1564,0.14663
1565,0.68426
1566,1.56403
1567,1.36852
1568,0.53763
1569,0.19550
1570,0.58651
1571,1.61290
1572,1.31965
1573,0.53763
1574,0.09775
1575,0.73314
1576,1.56403
1577,1.22190
1578,0.19550
1579,0.43988
1580,1.31965
1581,1.56403
1582,0.78201
1583,0.14663
1584,0.48876
1585,1.27077
1586,1.51515
1587,0.68426
1588,0.14663
1589,0.78201
1590,1.56403
1591,1.46628
1592,0.53763
1593,0.19550
1594,0.92864
1595,1.61290
1596,1.12414
1597,0.39101
1598,0.19550
1599,0.87977
1600,1.61290
1601,1.51515
1602,0.78201
1603,0.14663
1604,0.73314
1605,1.61290
1606,1.22190
1607,0.34213
1608,0.14663
1609,0.73314
1610,1.56403
1611,1.41740
1612,0.63539
1613,0.19550
1614,0.68426
1615,1.46628
1616,1.41740
1617,0.73314
1618,0.09775
1619,0.43988
1620,1.27077
1621,1.56403
1622,0.87977
1623,0.09775
1624,0.43988
1625,1.22190
1626,1.31965
1627,0.58651
1628,0.14663
1629,0.92864
1630,1.56403
1631,1.12414
1632,0.19550
1633,0.48876
1634,1.41740
1635,1.41740
1636,0.68426
1637,0.14663
1638,0.78201
1639,1.51515
1640,1.56403
1641,0.48876
1642,0.24438
1643,0.87977
1644,1.61290
1645,1.02639
1646,0.24438
1647,0.39101
1648,1.17302
1649,1.61290
1650,1.17302
1651,0.34213
1652,0.48876
1653,1.41740
1654,1.56403
1655,0.92864
1656,0.29326
1657,0.39101
1658,1.22190
1659,1.56403
1660,1.17302
1661,0.34213
1662,0.24438
1663,1.22190
1664,1.61290
1665,0.97752
1666,0.19550
1667,0.53763
1668,1.36852
1669,1.46628
1670,0.92864
1671,0.19550
1672,0.48876
1673,1.51515
1674,1.41740
1675,0.53763
1676,0.14663
1677,0.68426
1678,1.51515
1679,1.31965
1680,0.29326
1681,0.29326
1682,1.36852
1683,1.56403
1684,0.73314
1685,0.19550
1686,0.58651
1687,1.41740
1688,1.51515
1689,0.48876
1690,0.19550
1691,0.92864
1692,1.41740
1693,1.51515
1694,0.73314
1695,0.14663
1696,0.92864
1697,1.56403
1698,0.97752
1699,0.19550
1700,0.24438
1701,1.31965
1702,1.46628
1703,0.63539
1704,0.14663
1705,0.97752
1706,1.56403
1707,1.17302
1708,0.39101
1709,0.19550
1710,0.53763
1711,1.12414
1712,1.56403
1713,1.27077
1714,0.29326
1715,0.58651
1716,1.36852
1717,1.51515
1718,0.73314
1719,0.24438
1720,0.97752
1721,1.56403
1722,0.83089
1723,0.14663
1724,0.53763
1725,0.83089
1726,1.56403
1727,1.02639
1728,0.34213
1729,0.14663
1730,0.68426
1731,1.22190
1732,1.56403
1733,1.31965
1734,0.24438
1735,0.29326
1736,1.27077
1737,1.22190
1738,0.19550
1739,0.29326
1740,0.83089
1741,1.56403
1742,1.07527
1743,0.14663
1744,0.63539
1745,1.36852
1746,1.41740
1747,0.53763
1748,0.19550
1749,0.87977
1750,1.56403
1751,1.22190
1752,0.29326
1753,0.19550
1754,0.92864
1755,1.56403
1756,1.07527
1757,0.39101
1758,0.19550
1759,1.02639
1760,1.51515
1761,0.58651
1762,0.14663
1763,0.68426
1764,1.51515
1765,1.46628
1766,0.58651
1767,0.24438
1768,0.39101
1769,1.12414
1770,1.51515
1771,1.02639
1772,0.19550
1773,0.29326
1774,1.12414
1775,1.56403
1776,1.17302
1777,0.24438
1778,0.19550
1779,1.22190
1780,1.56403
1781,1.07527
1782,0.39101
1783,0.53763
1784,1.46628
1785,1.12414
1786,0.19550
1787,0.43988
1788,1.46628
1789,1.36852
1790,0.39101
1791,0.14663
1792,0.68426
1793,1.36852
1794,1.46628
1795,1.07527
1796,0.29326
1797,0.24438
1798,1.17302
1799,1.56403
1800,1.12414
1801,0.19550
1802,0.58651
1803,1.41740
1804,1.56403
1805,0.83089
1806,0.14663
1807,0.29326
1808,1.17302
1809,1.27077
1810,0.68426
1811,0.14663
1812,0.29326
1813,1.02639
1814,1.56403
1815,0.68426
1816,0.14663
1817,0.73314
1818,1.51515
1819,1.31965
1820,0.24438
1821,0.58651
1822,1.41740
1823,1.46628
1824,0.78201
1825,0.09775
1826,0.48876
1827,1.22190
1828,1.07527
1829,0.24438
1830,0.43988
1831,1.17302
1832,1.46628
1833,0.78201
1834,0.14663
1835,0.73314
1836,1.51515
1837,1.56403
1838,0.87977
1839,0.09775
1840,0.58651
1841,1.12414
1842,1.61290
1843,0.97752
1844,0.39101
1845,0.09775
1846,1.02639
1847,1.56403
1848,1.07527
1849,0.24438
1850,0.14663
1851,1.02639
1852,1.51515
1853,0.78201
1854,0.24438
1855,0.43988
1856,1.56403
1857,1.27077
1858,0.68426
1859,0.09775
1860,0.53763
1861,1.41740
1862,1.41740
1863,0.58651
1864,0.14663
1865,0.83089
1866,1.56403
1867,1.17302
1868,0.34213
1869,0.19550
1870,1.02639
1871,1.56403
1872,1.17302
1873,0.24438
1874,0.29326
1875,1.31965
1876,1.61290
1877,0.87977
1878,0.24438
1879,0.19550
1880,0.78201
1881,1.61290
1882,0.83089
1883,0.14663
1884,0.43988
1885,1.46628
1886,1.12414
1887,0.24438
1888,0.19550
1889,0.97752
1890,1.56403
1891,1.51515
1892,0.29326
1893,0.14663
1894,0.83089
1895,1.51515
1896,1.31965
1897,0.24438
1898,0.24438
1899,1.27077
1900,1.61290
1901,1.17302
1902,0.39101
1903,0.19550
1904,0.92864
1905,1.56403
1906,1.17302
1907,0.29326
1908,0.09775
1909,0.48876
1910,1.51515
1911,1.36852
1912,0.39101
1913,0.24438
1914,0.58651
1915,1.46628
1916,1.46628
1917,0.48876
1918,0.19550
1919,1.07527
1920,1.56403
1921,0.97752
1922,0.34213
1923,0.24438
1924,1.22190
1925,1.56403
1926,1.31965
1927,0.43988
1928,0.19550
1929,1.22190
1930,1.51515
1931,0.68426
1932,0.09775
1933,0.73314
1934,1.46628
1935,1.36852
1936,0.48876
1937,0.09775
1938,0.48876
1939,1.17302
1940,1.51515
1941,0.53763
1942,0.19550
1943,0.87977
1944,1.56403
1945,1.02639
1946,0.09775
1947,0.73314
1948,1.51515
1949,1.41740
1950,0.39101
1951,0.14663
1952,0.73314
1953,1.51515
1954,1.31965
1955,0.53763
1956,0.09775
1957,0.58651
1958,1.31965
1959,1.56403
1960,0.87977
1961,0.19550
1962,0.48876
1963,1.41740
1964,1.36852
1965,0.48876
1966,0.09775
1967,0.73314
1968,1.51515
1969,1.31965
1970,0.48876
1971,0.19550
1972,0.78201
1973,1.51515
1974,1.22190
1975,0.34213
1976,0.09775
1977,0.87977
1978,1.51515
1979,1.07527
1980,0.19550
1981,0.34213
1982,1.22190
1983,1.56403
1984,0.73314
1985,0.09775
1986,0.58651
1987,1.36852
1988,1.41740
1989,0.43988
1990,0.09775
1991,0.58651
1992,1.02639
1993,1.56403
1994,0.83089
1995,0.14663
1996,0.43988
1997,1.17302
1998,1.56403
1999,0.78201
2000,0.09775
2001,0.78201
2002,1.56403
2003,0.87977
2004,0.14663
2005,0.53763
2006,1.12414
2007,1.56403
2008,1.07527
2009,0.19550
2010,0.39101
2011,1.36852
2012,1.36852
2013,0.39101
2014,0.14663
2015,0.83089
2016,1.51515
2017,1.22190
2018,0.48876
2019,0.14663
2020,0.68426
2021,1.51515
2022,1.17302
2023,0.34213
2024,0.19550
2025,0.97752
2026,1.51515
2027,1.02639
2028,0.14663
2029,0.83089
2030,1.46628
2031,1.46628
2032,0.78201
2033,0.19550
2034,0.43988
2035,1.46628
2036,1.27077
2037,0.48876
2038,0.14663
2039,0.87977
2040,1.56403
2041,1.02639
2042,0.19550
2043,0.48876
2044,1.46628
2045,1.56403
2046,0.92864
2047,0.14663